method,target_rr,split,stage,call_kind,call_kind_name,refresh_count,opportunities,density,refresh_share,candidate,candidate_label,stage_weights
pma_stageaware_oracle,0.5,test,early,1,corrector,2880.0,2880.0,1.0,0.30191844008805957,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,middle,0,predictor,20.0,3840.0,0.005208333333333333,0.002096655833944858,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,middle,1,corrector,3445.0,3840.0,0.8971354166666666,0.3611489673970018,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,late,0,predictor,217.0,2880.0,0.07534722222222222,0.02274871579830171,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,late,1,corrector,2288.0,2688.0,0.8511904761904762,0.23985742740329175,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,early,0,predictor,909.0,3840.0,0.23671875,0.07153537420319508,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,early,1,corrector,3840.0,3840.0,1.0,0.3021956401983159,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,middle,0,predictor,24.0,5120.0,0.0046875,0.0018887227512394743,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,middle,1,corrector,4590.0,5120.0,0.896484375,0.36121822617454946,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,late,0,predictor,292.0,3840.0,0.07604166666666666,0.02297946014008027,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,late,1,corrector,3052.0,3584.0,0.8515625,0.24018257653261982,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.3,calibration,early,0,predictor,195.0,960.0,0.203125,0.10257759074171488,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,calibration,early,1,corrector,835.0,960.0,0.8697916666666666,0.43924250394529196,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,calibration,middle,0,predictor,3.0,1280.0,0.00234375,0.0015781167806417674,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,calibration,middle,1,corrector,526.0,1280.0,0.4109375,0.2766964755391899,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,calibration,late,0,predictor,70.0,960.0,0.07291666666666667,0.03682272488164124,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,calibration,late,1,corrector,272.0,896.0,0.30357142857142855,0.14308258811152025,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,test,early,0,predictor,588.0,2880.0,0.20416666666666666,0.10197710718002082,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,test,early,1,corrector,2517.0,2880.0,0.8739583333333333,0.43652445369406867,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,test,middle,0,predictor,7.0,3840.0,0.0018229166666666667,0.0012140131807145335,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
pma_stageaware_oracle,0.3,test,middle,1,corrector,1615.0,3840.0,0.4205729166666667,0.28009018383628165,candidate_c,C_sea_heavy_low_rr,"early=0.85,0.15,0.00;middle=0.55,0.35,0.10;late=0.35,0.30,0.35"
