sample_index,call_000,call_001,call_002,call_003,call_004,call_005,call_006,call_007,call_008,call_009,call_010,call_011,call_012,call_013,call_014,call_015,call_016,call_017,call_018,call_019,call_020,call_021,call_022,call_023,call_024,call_025,call_026,call_027,call_028,call_029,call_030,call_031,call_032,call_033,call_034,call_035,call_036,call_037,call_038,call_039,call_040,call_041,call_042,call_043,call_044,call_045,call_046,call_047,call_048,call_049,call_050,call_051,call_052,call_053,call_054,call_055,call_056,call_057,call_058,call_059,call_060,call_061,call_062,call_063,call_064,call_065,call_066,call_067,call_068,call_069,call_070,call_071,call_072,call_073,call_074,call_075,call_076,call_077,call_078,call_079,call_080,call_081,call_082,call_083,call_084,call_085,call_086,call_087,call_088,call_089,call_090,call_091,call_092,call_093,call_094,call_095,call_096,call_097,call_098
0,,0.21497765183448792,0.05761413276195526,0.08986722677946091,0.020170513540506363,0.037629205733537674,0.004239200614392757,0.007749596145004034,0.000787434633821249,0.0017196035478264093,4.858645115746185e-05,0.007429969497025013,0.0005254428833723068,0.0092487633228302,0.0009005342144519091,0.003540583187714219,0.00031792346271686256,0.0005837506614625454,3.1574094464303926e-05,0.00048134892131201923,5.360889190342277e-06,0.00044771924149245024,3.6459684906731127e-06,0.0003925802302546799,3.3519477256049868e-06,0.0003909456427209079,3.824588020506781e-06,0.00042814266635105014,5.02803686686093e-06,0.0004042326472699642,5.304164460540051e-06,0.0002801375521812588,4.068293492309749e-06,0.00018348013691138476,2.77836988971103e-06,0.00011337222531437874,1.6161163785000099e-06,6.427147309295833e-05,9.025615099744755e-07,3.933370317099616e-05,6.221605417522369e-07,2.6929614250548184e-05,5.246239425105159e-07,2.369888170505874e-05,5.373798330765567e-07,6.522399780806154e-05,1.5636246644135099e-06,1.459620580135379e-05,4.854809958487749e-07,1.0128835128853098e-05,1.695186568895224e-07,8.614967555331532e-06,7.169546734075993e-08,7.509081569878617e-06,4.986058854683506e-08,6.635426871071104e-06,4.320882140973481e-08,5.72762201045407e-06,3.993481811903621e-08,4.929858732793946e-06,3.793957503717138e-08,4.473871740628965e-06,3.5700146838735236e-08,4.465358870220371e-06,3.5975514123265384e-08,4.811323833564529e-06,4.016299470777085e-08,5.2367836360645015e-06,4.399601394311503e-08,5.609925210592337e-06,4.591708702150754e-08,6.021175977366511e-06,4.954612720098339e-08,6.569281595147913e-06,5.726753471435586e-08,7.487677066819742e-06,7.229381537854351e-08,8.947495189204346e-06,9.605325601569348e-08,1.0761048542917706e-05,1.245192891019542e-07,1.272615190828219e-05,1.6167822991519643e-07,1.5885070752119645e-05,2.3529889858764363e-07,2.075229349429719e-05,3.67167359627274e-07,2.7430651243776083e-05,6.05038280809822e-07,3.76079224224668e-05,1.0790477062982973e-06,5.5211206927197054e-05,2.211168066423852e-06,8.441559475613758e-05,5.0755415941239335e-06,0.00013386948558036238,1.3704042430617847e-05,0.00017512336489744484,0.0002666628279257566
1,,0.0018484867177903652,2.027809932769742e-05,0.0016544698737561703,3.870621003443375e-05,0.0011330759152770042,3.8153008063090965e-05,0.0006512945401482284,2.198448964918498e-05,0.00040075567085295916,1.2952226825291291e-05,0.00020682817557826638,4.906552021566313e-06,0.00010463270882610232,1.4506682646242552e-06,7.610742613906041e-05,1.1413685570005327e-06,7.189283496700227e-05,1.5670843822590541e-06,6.421709986170754e-05,1.5962659745127894e-06,4.928107591695152e-05,1.160370061370486e-06,3.3922373404493555e-05,7.040226250865089e-07,2.4229444534284994e-05,3.66928645689768e-07,1.5904439351288602e-05,1.5926855212455848e-07,1.1809101124526933e-05,8.616935787131297e-08,9.844667147262953e-06,5.916634648883701e-08,8.614072612544987e-06,4.688264709784562e-08,7.867900421842933e-06,4.0571705994807417e-08,7.446048584824894e-06,3.7152396714645874e-08,7.203671884781215e-06,3.546918136976274e-08,7.044397079880582e-06,3.481400767668674e-08,7.073227607179433e-06,3.4222047418097645e-08,3.20120198011864e-05,1.1920965903300385e-07,2.104838495142758e-05,9.927781263741053e-08,7.711304533586372e-06,4.5114511237898114e-08,7.371748779405607e-06,4.473197279253327e-08,7.284804723894922e-06,4.5251937308421475e-08,7.253346666402649e-06,4.58957103433022e-08,7.241650109790498e-06,4.6717037349708335e-08,7.238650596264051e-06,4.7889386678434676e-08,7.242805622809101e-06,4.972266154368299e-08,7.2604389060870744e-06,5.21689784704904e-08,7.260093298100401e-06,5.43922595852564e-08,7.2145776357501745e-06,5.5476888860539475e-08,7.1671265686745755e-06,5.5885323035909096e-08,7.242300398502266e-06,5.761943810966841e-08,7.581505997222848e-06,6.26600211717232e-08,8.334982339874841e-06,7.373441945901504e-08,9.679684808361344e-06,9.485400198627758e-08,1.178939601231832e-05,1.3221395533946634e-07,1.4756830751139205e-05,1.9430372333317791e-07,1.852285276982002e-05,2.905694884702825e-07,2.3218064598040655e-05,4.4296467649473925e-07,2.980809222208336e-05,7.178507530625211e-07,3.930633465643041e-05,1.2064934935551719e-06,5.189294824958779e-05,2.0351685634523164e-06,7.230516348499805e-05,3.997875410277629e-06,0.00011087949678767473,1.0613489394017961e-05,0.0001818765013013035,0.00019260431872680783
2,,0.007522427476942539,0.0002191650273744017,0.010409470647573471,0.0007222102722153068,0.010699855163693428,0.0011491518234834075,0.007669951766729355,0.00035943149123340845,0.0008621301967650652,1.4640965673606843e-05,9.399593545822427e-05,1.0828099448190187e-06,4.508271376835182e-05,2.6749796688818606e-06,0.00020583928562700748,1.4457065844908357e-05,0.000713928893674165,2.5215627829311416e-05,0.0002908777096308768,4.230732884025201e-06,2.0744533685501665e-05,1.235885065398179e-07,1.2553337001008913e-05,1.8230510079320084e-07,1.59083883772837e-05,2.5847808160506247e-07,1.3743205272476189e-05,2.3467511311991984e-07,1.030918792821467e-05,1.8324149664294964e-07,7.233019459818024e-06,1.268057303605019e-07,4.642186922865221e-06,7.207727037439327e-08,2.8729311907227384e-06,2.8968196730261297e-08,3.0143512503855163e-06,1.826735918086797e-08,5.379442427511094e-06,5.452277207496081e-08,8.35665559861809e-06,9.142888757196488e-08,1.0505070349609014e-05,9.491134278505342e-08,3.916121568181552e-05,1.0364616542801741e-07,1.6105670511024073e-05,1.7194349766214145e-07,1.6241541743511334e-05,2.107224759129167e-07,1.4021499737282284e-05,1.4368210088377964e-07,9.425320968148299e-06,8.29287998271866e-08,7.463946985808434e-06,6.427259080510339e-08,6.715272775181802e-06,5.7047721213621116e-08,6.000745088385884e-06,4.8945342001616154e-08,5.064142897026613e-06,3.7782172057632124e-08,4.275415449228603e-06,2.8208676283725254e-08,3.991776793554891e-06,2.4007082544130753e-08,4.209280632494483e-06,2.5206830400748004e-08,4.7926419028954115e-06,3.079424004681641e-08,5.647984380630078e-06,4.03119528868956e-08,6.739640411979053e-06,5.4399674098704054e-08,8.083013199211564e-06,7.462794116008808e-08,9.729517842060886e-06,1.0388936289018602e-07,1.1736556189134717e-05,1.4547788396157557e-07,1.4175187061482575e-05,2.0143957613072416e-07,1.722930210235063e-05,2.757846573331335e-07,2.1607675080304034e-05,3.9677539120930305e-07,2.8739947083522566e-05,6.35790627256938e-07,3.9921069401316345e-05,1.119441662922327e-06,5.566823165281676e-05,2.1097557691973634e-06,7.81162380008027e-05,4.392529717733851e-06,0.00011057244410039857,1.056837118085241e-05,0.0001691577344899997,0.0002111401699949056
3,,0.0032362211495637894,0.0001701561559457332,0.001397305866703391,2.484106516931206e-05,0.0007805651985108852,9.40644895308651e-06,0.00023898977087810636,2.4668267997185467e-06,9.285913256462663e-05,9.520815638097702e-07,8.405100379604846e-05,1.5417469967360375e-06,0.0001403457863489166,3.1652766665501986e-06,0.00025237095542252064,4.125593477510847e-06,0.00020307810336817056,1.9995979982923018e-06,9.427768236491829e-05,8.114912475321034e-07,3.618350820033811e-05,3.133014274681045e-07,1.0358869985793717e-05,9.022474500852695e-08,4.048923074151389e-06,2.4078691041040656e-08,2.676296844583703e-06,1.137319216582e-08,2.9729380912613124e-06,2.5726484054189314e-08,1.2752341717714444e-05,2.424007448098564e-07,4.6363871661014855e-05,1.3231368711785763e-06,6.651987496297807e-05,1.4550751075148582e-06,3.997462772531435e-05,3.60682264499701e-07,1.5201824680843856e-05,9.730203487379185e-08,1.1691047802742105e-05,8.390177441697233e-08,1.0381803804193623e-05,7.147092162540503e-08,2.218310874013696e-05,2.312656555147896e-08,2.008424644373008e-06,2.422131828438978e-08,4.3321861085132696e-06,4.84635620523477e-08,5.553753453568788e-06,6.522444095935498e-08,5.96933296037605e-06,7.386009315268893e-08,4.576324045046931e-06,5.252950074918772e-08,2.042351752606919e-06,1.7184586198482066e-08,8.77254308306874e-07,3.6674061565378224e-09,1.0491698958503548e-06,3.8080689712671756e-09,1.2922677115057013e-06,6.270083119375158e-09,1.485216216678964e-06,9.154201840999576e-09,1.7259606011066353e-06,1.2394203885435218e-08,2.1208211364864837e-06,1.7326406975826103e-08,2.6910167889582226e-06,2.5401330816521295e-08,3.264102360844845e-06,3.2697769825063006e-08,3.5701925753528485e-06,3.2541919381401385e-08,3.7837210129509913e-06,3.287932059947707e-08,4.412564067024505e-06,4.213467619251787e-08,5.765746664110338e-06,6.484832226760773e-08,8.319220796693116e-06,1.1386484288777865e-07,1.3389395462581888e-05,2.3148486150148528e-07,2.3553579012514092e-05,5.367092512642557e-07,4.051902942592278e-05,1.4157803889247589e-06,6.0744765505660325e-05,3.3046128464775393e-06,0.00010356100392527878,4.41276188212214e-06,0.0004639689577743411,4.6328510507009923e-05,0.0008758220355957747,0.0010302907321602106
