index,class_id,seed,psnr_db,ssim,lpips
64,64,64,34.309932708740234,0.990168571472168,0.0227340180426836
65,65,65,35.96178436279297,0.9877538084983826,0.020490041002631187
66,66,66,32.285274505615234,0.9565582275390625,0.048528026789426804
67,67,67,31.62539291381836,0.9702109098434448,0.04147198051214218
68,68,68,31.432268142700195,0.9614405632019043,0.051958732306957245
69,69,69,30.50206756591797,0.9770750999450684,0.03158154338598251
70,70,70,32.43696975708008,0.9595003128051758,0.056317247450351715
71,71,71,46.15034484863281,0.9975795745849609,0.008505018427968025
72,72,72,36.584495544433594,0.9881293773651123,0.025226499885320663
73,73,73,35.312747955322266,0.9772769808769226,0.02520381659269333
74,74,74,39.36589813232422,0.9913252592086792,0.02802220545709133
75,75,75,36.07297134399414,0.9843401312828064,0.04345057159662247
76,76,76,34.416786193847656,0.9664745330810547,0.05183814838528633
77,77,77,33.82377243041992,0.9744548797607422,0.05570731684565544
78,78,78,34.98007583618164,0.9674393534660339,0.05208622291684151
79,79,79,38.12348937988281,0.9866666793823242,0.01866983436048031
80,80,80,32.59428024291992,0.9854625463485718,0.022548537701368332
81,81,81,34.17768478393555,0.978738009929657,0.030100921168923378
82,82,82,34.286529541015625,0.9780950546264648,0.03923016041517258
83,83,83,38.197227478027344,0.9940211176872253,0.012709845788776875
84,84,84,33.5178337097168,0.9600106477737427,0.035143569111824036
85,85,85,32.89645767211914,0.9822677969932556,0.038693033158779144
86,86,86,33.53480529785156,0.9705802798271179,0.04292557016015053
87,87,87,38.49901580810547,0.9898871183395386,0.014806456863880157
88,88,88,37.21323013305664,0.988937258720398,0.022508960217237473
89,89,89,37.497493743896484,0.9675931334495544,0.04941553622484207
90,90,90,36.09307098388672,0.9796432256698608,0.021217290312051773
91,91,91,35.18977355957031,0.9773539900779724,0.05691801756620407
92,92,92,42.921138763427734,0.9932287931442261,0.01915500871837139
93,93,93,37.0330924987793,0.9862090945243835,0.029004866257309914
94,94,94,41.732154846191406,0.9964102506637573,0.0068539781495928764
95,95,95,35.20887756347656,0.9857930541038513,0.02934695966541767
96,96,96,37.7827262878418,0.9875173568725586,0.03734876960515976
97,97,97,29.524133682250977,0.9636045694351196,0.03910566866397858
98,98,98,43.530879974365234,0.9902879595756531,0.02793210744857788
99,99,99,34.95762252807617,0.9819128513336182,0.032412197440862656
100,100,100,33.187889099121094,0.9613542556762695,0.04170055314898491
101,101,101,37.740814208984375,0.9685260653495789,0.06896664947271347
102,102,102,35.05472946166992,0.9832566976547241,0.02423979341983795
103,103,103,40.27330017089844,0.9841734766960144,0.03220339119434357
104,104,104,33.99372863769531,0.964219331741333,0.048853594809770584
105,105,105,33.69499206542969,0.9575657844543457,0.055031076073646545
106,106,106,31.927223205566406,0.9615356922149658,0.041779302060604095
107,107,107,37.555381774902344,0.9724132418632507,0.03568723797798157
108,108,108,34.45830535888672,0.961588978767395,0.06387106329202652
109,109,109,32.725196838378906,0.9624537229537964,0.05906730145215988
110,110,110,33.132266998291016,0.9734856486320496,0.04299614951014519
111,111,111,41.906856536865234,0.9949932098388672,0.022287514060735703
112,112,112,41.996124267578125,0.992905855178833,0.018139906227588654
113,113,113,34.16273880004883,0.969390869140625,0.04544864594936371
114,114,114,37.93938446044922,0.9741466045379639,0.056552428752183914
115,115,115,31.489486694335938,0.9565474987030029,0.06421634554862976
116,116,116,31.18929672241211,0.9706313610076904,0.0471731498837471
117,117,117,38.51055145263672,0.9846057295799255,0.031043972820043564
118,118,118,34.004188537597656,0.9616479873657227,0.057296328246593475
119,119,119,35.826683044433594,0.9831889867782593,0.03202483430504799
120,120,120,36.34620666503906,0.9798682928085327,0.054498691111803055
121,121,121,35.37004089355469,0.9810421466827393,0.032835040241479874
122,122,122,38.6118049621582,0.9878888130187988,0.03601842001080513
123,123,123,35.113075256347656,0.9792419672012329,0.032181061804294586
124,124,124,37.680259704589844,0.9849482774734497,0.021276460960507393
125,125,125,40.77674865722656,0.9921774864196777,0.0181388258934021
126,126,126,41.81056594848633,0.9894201159477234,0.025927212089300156
127,127,127,38.04719543457031,0.9817308783531189,0.028280705213546753
128,128,128,40.64189147949219,0.996591329574585,0.008993450552225113
129,129,129,34.081092834472656,0.9721674919128418,0.033112578094005585
130,130,130,34.60186004638672,0.9774278402328491,0.030020782724022865
131,131,131,31.579992294311523,0.967825174331665,0.0370747372508049
132,132,132,42.983245849609375,0.9982891082763672,0.006333490833640099
133,133,133,35.44640350341797,0.97887122631073,0.03911759331822395
134,134,134,35.033599853515625,0.9520460963249207,0.04494775831699371
135,135,135,31.777685165405273,0.956078052520752,0.056224968284368515
136,136,136,37.44096755981445,0.9909574389457703,0.011696657165884972
137,137,137,34.41094207763672,0.9688140749931335,0.03381345421075821
138,138,138,32.37163162231445,0.9654026031494141,0.04175397381186485
139,139,139,38.215084075927734,0.9871152639389038,0.020573601126670837
140,140,140,31.2886905670166,0.9728692770004272,0.03334631770849228
141,141,141,35.78462219238281,0.9795211553573608,0.01859952323138714
142,142,142,34.52713394165039,0.9793027639389038,0.03497389703989029
143,143,143,34.167510986328125,0.9685124158859253,0.04672890529036522
144,144,144,44.155517578125,0.9984122514724731,0.004559910856187344
145,145,145,34.316165924072266,0.9671730995178223,0.03785041347146034
146,146,146,39.32411193847656,0.9818188548088074,0.03810031712055206
147,147,147,42.20758819580078,0.9926255941390991,0.020213469862937927
148,148,148,35.42409133911133,0.9713888168334961,0.030468985438346863
149,149,149,36.036476135253906,0.9753391146659851,0.055699050426483154
150,150,150,39.35154342651367,0.9883067011833191,0.02899632416665554
151,151,151,36.283660888671875,0.9728056788444519,0.05431680381298065
152,152,152,34.02002716064453,0.9565631747245789,0.06049454212188721
153,153,153,35.052913665771484,0.9718208312988281,0.03629041835665703
154,154,154,37.84526443481445,0.9784703254699707,0.026768088340759277
155,155,155,36.21488571166992,0.9784829020500183,0.035282086580991745
156,156,156,34.99434280395508,0.9744483828544617,0.05464053153991699
157,157,157,35.48027801513672,0.9674243927001953,0.07748980075120926
158,158,158,40.01841735839844,0.9888405203819275,0.022649364545941353
159,159,159,36.14024353027344,0.9762191772460938,0.027244996279478073
160,160,160,32.45088577270508,0.9751853942871094,0.04000828415155411
161,161,161,43.1928825378418,0.9913941621780396,0.019044753164052963
162,162,162,39.931610107421875,0.9853798151016235,0.025453856214880943
163,163,163,40.22240447998047,0.9872287511825562,0.026306863874197006
164,164,164,40.863670349121094,0.9908938407897949,0.024061735719442368
165,165,165,35.61960220336914,0.9786638617515564,0.04269573092460632
166,166,166,40.80232238769531,0.9854193925857544,0.032867468893527985
167,167,167,35.7553596496582,0.979256272315979,0.023349139839410782
168,168,168,39.03965377807617,0.9915614128112793,0.01694575697183609
169,169,169,34.586055755615234,0.9846057891845703,0.02250991389155388
170,170,170,32.952049255371094,0.9623491168022156,0.032628290355205536
171,171,171,37.92343521118164,0.9865497946739197,0.024812448769807816
172,172,172,38.862098693847656,0.9870354533195496,0.02681853249669075
173,173,173,33.87759017944336,0.9715175628662109,0.036603208631277084
174,174,174,34.737815856933594,0.9754343032836914,0.03462471440434456
175,175,175,34.07904815673828,0.9595181345939636,0.05960718169808388
176,176,176,34.153472900390625,0.97020024061203,0.040261946618556976
177,177,177,36.574256896972656,0.9725302457809448,0.0257431473582983
178,178,178,34.24683380126953,0.9787640571594238,0.03363989293575287
179,179,179,38.922115325927734,0.9820952415466309,0.038036540150642395
180,180,180,40.626068115234375,0.988682746887207,0.02733483351767063
181,181,181,37.5501594543457,0.9815430641174316,0.030613642185926437
182,182,182,36.96324920654297,0.9845907092094421,0.02073894441127777
183,183,183,38.09218215942383,0.9807841181755066,0.03921252861618996
184,184,184,31.575658798217773,0.9489090442657471,0.061164434999227524
185,185,185,38.01057434082031,0.986274242401123,0.02708098478615284
186,186,186,39.16371536254883,0.9842514991760254,0.028766078874468803
187,187,187,33.65188980102539,0.9656208753585815,0.047793909907341
188,188,188,31.41869354248047,0.9689990282058716,0.10629560053348541
189,189,189,35.04371643066406,0.9771183729171753,0.036586910486221313
190,190,190,41.35533142089844,0.9858212471008301,0.028940783813595772
191,191,191,23.973648071289062,0.8719136714935303,0.2845732271671295
192,192,192,32.75627136230469,0.9649677276611328,0.04836645722389221
193,193,193,35.79898452758789,0.9702898859977722,0.03500007838010788
194,194,194,40.817317962646484,0.9873800277709961,0.02505483850836754
195,195,195,30.1400203704834,0.9663084745407104,0.045107401907444
196,196,196,37.07939529418945,0.9786049723625183,0.03489454835653305
197,197,197,39.46048355102539,0.9834001064300537,0.03347798064351082
198,198,198,32.38188171386719,0.9796671271324158,0.03183804079890251
199,199,199,36.77669906616211,0.9781649112701416,0.039156075567007065
200,200,200,35.608524322509766,0.9790961146354675,0.036908842623233795
201,201,201,35.02278137207031,0.963892936706543,0.044544439762830734
202,202,202,34.7634391784668,0.9715706706047058,0.045264892280101776
203,203,203,39.26033401489258,0.9845067858695984,0.020816192030906677
204,204,204,35.24605178833008,0.9650090932846069,0.06530355662107468
205,205,205,36.75960159301758,0.9723228812217712,0.02562568709254265
206,206,206,33.3963623046875,0.9388412833213806,0.06937102228403091
207,207,207,42.01383590698242,0.9923202395439148,0.013147309422492981
208,208,208,42.91575622558594,0.9920047521591187,0.01704823225736618
209,209,209,37.59151077270508,0.983065128326416,0.03445429727435112
210,210,210,36.9647331237793,0.964593768119812,0.04455592855811119
211,211,211,37.977821350097656,0.976272463798523,0.03625437989830971
212,212,212,36.71535110473633,0.9751405715942383,0.07564283907413483
213,213,213,39.21110916137695,0.9848418235778809,0.023036664351820946
214,214,214,34.180782318115234,0.9748314619064331,0.04182304069399834
215,215,215,34.94611358642578,0.9620175361633301,0.047960177063941956
216,216,216,36.018898010253906,0.9838520288467407,0.03175182640552521
217,217,217,37.44710159301758,0.9742149114608765,0.05864773318171501
218,218,218,35.52851104736328,0.9806725382804871,0.03764095902442932
219,219,219,39.72623062133789,0.9921289682388306,0.02058829739689827
220,220,220,36.296390533447266,0.9803249835968018,0.02717581018805504
221,221,221,34.829498291015625,0.9836491346359253,0.02909405715763569
222,222,222,35.921085357666016,0.9780888557434082,0.03292712941765785
223,223,223,34.82994079589844,0.9744999408721924,0.031243450939655304
224,224,224,33.652034759521484,0.9783439636230469,0.04567863047122955
225,225,225,35.07605743408203,0.9760462641716003,0.045015256851911545
226,226,226,42.70576095581055,0.9933226108551025,0.01240023784339428
227,227,227,38.900028228759766,0.9902280569076538,0.019429970532655716
228,228,228,34.248355865478516,0.9677228927612305,0.049389660358428955
229,229,229,35.893638610839844,0.971157431602478,0.041876792907714844
230,230,230,36.344791412353516,0.980392336845398,0.030937258154153824
231,231,231,32.35995864868164,0.9605880975723267,0.04725392907857895
232,232,232,38.85512924194336,0.9842743873596191,0.049459513276815414
233,233,233,42.651161193847656,0.9914159774780273,0.01692146435379982
234,234,234,34.46742248535156,0.9811148047447205,0.03672410547733307
235,235,235,36.74339294433594,0.9774097204208374,0.03600073233246803
236,236,236,37.82415771484375,0.9793357253074646,0.027902798727154732
237,237,237,37.94935607910156,0.9847439527511597,0.02600747160613537
238,238,238,35.66876220703125,0.9671953916549683,0.07524439692497253
239,239,239,35.11430358886719,0.968874454498291,0.045747969299554825
240,240,240,40.04161071777344,0.9881125688552856,0.015961790457367897
241,241,241,39.90692901611328,0.987907886505127,0.04421834647655487
