sample_index,class_id,seed,call_index,t,step,call_kind,selected_for_test,intervention_valid,invalid_reason,pis_lpips,pis_dino,pis_psnr,pis_ssim,suffix_denoiser_calls,elapsed_sec
0,0,0,91,0.8518519401550293,45,corrector,False,False,not_selected,,,,,0,
0,0,0,92,0.8518519401550293,46,predictor,True,True,,2.211168066423852e-06,9.5367431640625e-07,85.13095092773438,0.9999990463256836,6,0.24219074100255966
0,0,0,93,0.8867924809455872,46,corrector,False,False,not_selected,,,,,0,
0,0,0,94,0.8867924809455872,47,predictor,True,True,,5.0755415941239335e-06,2.3245811462402344e-06,81.72073364257812,0.9999982714653015,4,0.16518170712515712
0,0,0,95,0.9230769872665405,47,corrector,False,False,not_selected,,,,,0,
0,0,0,96,0.9230769872665405,48,predictor,True,True,,1.3704042430617847e-05,6.258487701416016e-06,76.28719329833984,0.9999951124191284,2,0.08889559004455805
0,0,0,97,0.960784375667572,48,corrector,False,False,not_selected,,,,,0,
0,0,0,98,0.960784375667572,49,predictor,True,True,,0.0002666628279257566,8.630752563476562e-05,58.214561462402344,0.9998125433921814,0,0.014008583966642618
1,1,1,0,0.0,0,predictor,True,False,no_previous_cache,,,,,0,
1,1,1,1,0.010101010091602802,0,corrector,False,False,not_selected,,,,,0,
1,1,1,2,0.010101010091602802,1,predictor,True,True,,2.027809932769742e-05,8.64267349243164e-06,64.67274475097656,0.9999912977218628,96,3.673303341958672
1,1,1,3,0.020408162847161293,1,corrector,False,False,not_selected,,,,,0,
1,1,1,4,0.020408162847161293,2,predictor,True,True,,3.870621003443375e-05,1.633167266845703e-05,61.10566711425781,0.9999839663505554,94,3.587130266940221
1,1,1,5,0.030927835032343864,2,corrector,False,False,not_selected,,,,,0,
1,1,1,6,0.030927835032343864,3,predictor,True,True,,3.8153008063090965e-05,1.633167266845703e-05,61.22578430175781,0.9999842643737793,92,3.512007870944217
1,1,1,7,0.0416666641831398,3,corrector,False,False,not_selected,,,,,0,
1,1,1,8,0.0416666641831398,4,predictor,True,True,,2.198448964918498e-05,1.0013580322265625e-05,65.08485412597656,0.9999911785125732,90,3.4588168079499155
1,1,1,9,0.052631575614213943,4,corrector,False,False,not_selected,,,,,0,
1,1,1,10,0.052631575614213943,5,predictor,True,True,,1.2952226825291291e-05,5.781650543212891e-06,68.77266693115234,0.9999951720237732,88,3.3774036960676312
1,1,1,11,0.06382978707551956,5,corrector,False,False,not_selected,,,,,0,
1,1,1,12,0.06382978707551956,6,predictor,True,True,,4.906552021566313e-06,2.205371856689453e-06,73.1525650024414,0.9999984502792358,86,3.2954729539342225
1,1,1,13,0.07526881992816925,6,corrector,False,False,not_selected,,,,,0,
1,1,1,14,0.07526881992816925,7,predictor,True,True,,1.4506682646242552e-06,8.344650268554688e-07,77.18750762939453,0.999998927116394,84,3.2162419280502945
1,1,1,15,0.08695651590824127,7,corrector,False,False,not_selected,,,,,0,
1,1,1,16,0.08695651590824127,8,predictor,True,True,,1.1413685570005327e-06,7.748603820800781e-07,77.30952453613281,0.999999463558197,82,3.141620248090476
1,1,1,17,0.09890110045671463,8,corrector,False,False,not_selected,,,,,0,
1,1,1,18,0.09890110045671463,9,predictor,True,True,,1.5670843822590541e-06,7.152557373046875e-07,76.08440399169922,0.9999992847442627,80,3.061393143143505
1,1,1,19,0.1111111044883728,9,corrector,False,False,not_selected,,,,,0,
1,1,1,20,0.1111111044883728,10,predictor,True,True,,1.5962659745127894e-06,7.748603820800781e-07,76.03031921386719,0.9999992847442627,78,2.9875910109840333
1,1,1,21,0.12359550595283508,10,corrector,False,False,not_selected,,,,,0,
1,1,1,22,0.12359550595283508,11,predictor,True,True,,1.160370061370486e-06,5.364418029785156e-07,77.6450424194336,0.9999992847442627,76,2.909784523071721
1,1,1,23,0.13636364042758942,11,corrector,False,False,not_selected,,,,,0,
1,1,1,24,0.13636364042758942,12,predictor,True,True,,7.040226250865089e-07,3.5762786865234375e-07,80.2657470703125,0.9999995231628418,74,2.837243902962655
1,1,1,25,0.14942528307437897,12,corrector,False,False,not_selected,,,,,0,
1,1,1,26,0.14942528307437897,13,predictor,True,True,,3.66928645689768e-07,1.1920928955078125e-07,83.32752227783203,0.9999994039535522,72,2.7698836461640894
1,1,1,27,0.1627907007932663,13,corrector,False,False,not_selected,,,,,0,
1,1,1,28,0.1627907007932663,14,predictor,True,True,,1.5926855212455848e-07,5.960464477539063e-08,86.93191528320312,0.9999997615814209,70,2.685963142197579
1,1,1,29,0.1764705777168274,14,corrector,False,False,not_selected,,,,,0,
1,1,1,30,0.1764705777168274,15,predictor,True,True,,8.616935787131297e-08,5.960464477539063e-08,89.79718017578125,0.9999997615814209,68,2.6090712940786034
