name,kind,target_rr,selected_delta,schedule_path,e3_schedule_actual_rr_all,online_calibration_actual_rr,num_samples,elapsed_sec,cache_queries,cache_hits,cache_refreshes,cache_forced_refreshes,actual_rr,cache_hit_rate,denoiser_time_sec,max_consecutive_hits,psnr_mean,psnr_min,ssim_mean,ssim_min,lpips_mean,lpips_max,per_sample_csv
full_reference,full_loaded,1.0,,,,,192,0.0,,,,,,,,,,,,,,,
pma_stageaware_oracle_rr0p30,pma_stageaware_oracle,0.30000001192092896,6.77740271729618,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_pma_weight_candidates/e4_pma_weight_candidates_from_e2_fp32_calib64/candidate_c/matched_schedules/pma_stageaware_oracle_rr0p30.npz,0.3025173544883728,,192,491.75352241203655,19008,13242,5766,1152,0.3033459595959596,0.6966540404040404,481.03288285434246,11,36.3268176416556,23.973648071289062,0.9768268018960953,0.8719136714935303,0.037590622460508406,0.2845732271671295,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_oracle_schedule_cache/e4_candidate_c_rr030_rr040_rr050_fp32/pma_stageaware_oracle_rr0p30/per_sample_metrics.csv
pma_stageaware_oracle_rr0p40,pma_stageaware_oracle,0.4000000059604645,3.456015678272398,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_pma_weight_candidates/e4_pma_weight_candidates_from_e2_fp32_calib64/candidate_c/matched_schedules/pma_stageaware_oracle_rr0p40.npz,0.4022253751754761,,192,790.5843264840078,19008,11348,7660,1152,0.4029882154882155,0.5970117845117845,778.9230407595169,7,41.49449141820272,26.65811538696289,0.9925896391893426,0.9470321536064148,0.014098816085000484,0.10078643262386322,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_oracle_schedule_cache/e4_candidate_c_rr030_rr040_rr050_fp32/pma_stageaware_oracle_rr0p40/per_sample_metrics.csv
pma_stageaware_oracle_rr0p50,pma_stageaware_oracle,0.5,1.8432083617452788,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_pma_weight_candidates/e4_pma_weight_candidates_from_e2_fp32_calib64/candidate_c/matched_schedules/pma_stageaware_oracle_rr0p50.npz,0.5037878751754761,,192,681.4944204480853,19008,9408,9600,1152,0.5050505050505051,0.494949494949495,669.3633741568774,3,46.807116548220314,26.685487747192383,0.9970871582627296,0.950499415397644,0.006730091905637892,0.10766471922397614,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e4_oracle_schedule_cache/e4_candidate_c_rr030_rr040_rr050_fp32/pma_stageaware_oracle_rr0p50/per_sample_metrics.csv
