method,target_rr,split,stage,call_kind,call_kind_name,refresh_count,opportunities,density,refresh_share,candidate,candidate_label,stage_weights
pma_stageaware_oracle,0.4,calibration,late,1,corrector,464.0,896.0,0.5178571428571429,0.18310970797158643,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,early,0,predictor,620.0,2880.0,0.2152777777777778,0.08140756302521009,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,early,1,corrector,2877.0,2880.0,0.9989583333333333,0.37775735294117646,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,middle,0,predictor,9.0,3840.0,0.00234375,0.0011817226890756302,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,middle,1,corrector,2513.0,3840.0,0.6544270833333333,0.32996323529411764,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,late,0,predictor,217.0,2880.0,0.07534722222222222,0.02849264705882353,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,test,late,1,corrector,1380.0,2688.0,0.5133928571428571,0.18119747899159663,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,all,early,0,predictor,826.0,3840.0,0.21510416666666668,0.08137931034482758,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,all,early,1,corrector,3835.0,3840.0,0.9986979166666666,0.37783251231527093,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,all,middle,0,predictor,9.0,5120.0,0.0017578125,0.0008866995073891626,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
