sample_id,sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,pis_lpips,pis_dino,pis_total_z,pis_total_rank,pis_psnr,pis_ssim,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,mean_t,min_t,max_t,num_predictor,num_corrector,R_time_len,R_time_sum_ode,R_time_mean_t,R_time_inv_1mt,R_raw_adj,R_raw_anchor,R_sea_adj,R_sea_anchor,R_xw_adj,R_xw_anchor,R_xwp_anchor,R_xwp_ode_scalar,R_xwp_ode_vector,R_uncertainty_sum,R_uncertainty_mean,R_xwp_ode_scalar_u_eta0p03,R_xwp_ode_scalar_u_eta0p1,R_xwp_ode_scalar_u_eta0p3,R_xwp_ode_vector_u_eta0p03,R_xwp_ode_vector_u_eta0p1,R_xwp_ode_vector_u_eta0p3,R_oracle_xhat_scalar,R_oracle_xhat_vector,R_oracle_xhat_scalar_u_eta0p1,R_oracle_xhat_vector_u_eta0p1,valid_risk,invalid_reason,n_calls,risk_compute_sec
0,0,0,0,10,sanity,98,98,1,0.0002666628279257,8.630752563476562e-05,-0.6110489380349334,0.7267857142857143,58.21456146240234,0.9998125433921814,49,49,0.960784375667572,0.960784375667572,predictor,predictor,0.960784375667572,0.960784375667572,0.960784375667572,1,0,1.0,0.7843124866485596,0.960784375667572,20.0,0.005725886207073927,0.005725886207073927,0.0057253907434642315,0.0057253907434642315,0.005725392140448093,0.02635793387889862,0.012048840522766113,0.00945005607164262,0.012048840433400378,0.006922699976712465,0.006922699976712465,0.009657737070943995,0.010142326069313867,0.01152686606465636,0.012256521432701752,0.012741110431071625,0.014125650426414118,0.0031347004671256062,0.0039967494271810535,0.0038269704647968528,0.0046890194248523,True,,1,0.015190609730780125
0,0,0,0,11,early,1,2,2,0.2538871169090271,0.1955989003181457,10.66761074347717,1.9732142857142856,25.370506286621094,0.864425539970398,0,1,0.0101010100916028,0.0101010100916028,corrector,predictor,0.010101010091602802,0.010101010091602802,0.010101010091602802,1,1,2.0,0.02061640940663028,0.010101010091602802,2.0204081632461057,0.013633811380714178,0.025997942313551903,2.0181014332920313,0.41514673829078674,2.018101442605257,2.740176558494568,2.755698800086975,0.02840522016373221,1.3777914161042075,1.9674584865570068,0.9837292432785034,0.08742897476044241,0.2251510688194329,0.6186427661308342,1.4368151707009178,1.5745372647599083,1.9680289620713096,0.004000958005134703,0.19412640710538046,0.2007468066608354,0.39087225576108114,True,,2,0.02907864795997739
0,0,0,0,12,early,3,4,2,0.1742153912782669,0.2071661949157714,9.009013196506238,1.9696428571428573,29.314105987548828,0.933551788330078,1,2,0.0204081628471612,0.0204081628471612,corrector,predictor,0.020408162847161293,0.020408162847161293,0.020408162847161293,1,1,2.0,0.021260717117931233,0.020408162847161293,2.0416666657951685,0.015221632667817175,0.029246184043586254,0.2425506617873907,0.45051275193691254,0.6021696329116821,2.3724642992019653,2.376505970954895,0.025262292532139123,1.1882071410292345,1.881862759590149,0.9409313797950745,0.08171817531984359,0.21344856849115404,0.5898211204091838,1.244663023816939,1.3763934169882495,1.7527659689062793,0.003041638557992189,0.1430968876252256,0.1912279145170071,0.3312831635842405,True,,2,0.028834369033575058
0,0,0,0,13,early,5,6,2,0.0714077800512313,0.1039971709251403,3.819590502812455,1.8982142857142856,32.91130447387695,0.96762216091156,2,3,0.0309278350323438,0.0309278350323438,corrector,predictor,0.030927835032343864,0.030927835032343864,0.030927835032343864,1,1,2.0,0.021936964144138878,0.030927835032343864,2.063829787193147,0.016637466615065932,0.032226648181676865,0.21957654412835836,0.4186814874410629,0.3307998925447464,2.123902440071106,2.102325439453125,0.02305876264023082,1.0511255942399216,1.7699228525161743,0.8849614262580872,0.07615644821571604,0.20005104789184827,0.5540356183950831,1.1042232798154068,1.228117879491539,1.5821024499947738,0.0023957539541556378,0.10922747579042649,0.1793880392057731,0.28621976104204394,True,,2,0.028436569962650537
0,0,0,0,14,early,7,8,2,0.0462224334478378,0.0827701091766357,2.652796726354598,1.8678571428571429,35.482269287109375,0.9792001247406006,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,0.0416666641831398,0.0416666641831398,0.0416666641831398,1,1,2.0,0.022647381418043164,0.0416666641831398,2.0869565163307695,0.017936612595804036,0.035117022693157196,0.1854639109224081,0.373650386929512,0.21636264258995652,1.919179379940033,1.866364061832428,0.021133819409041542,0.9331630297206199,1.6518481969833374,0.8259240984916687,0.07068926531854167,0.1863186391073753,0.5166882785040428,0.98271847563012,1.0983478494189538,1.428717488815621,0.0016104394999570362,0.0711022540216795,0.1667952591982908,0.23628707372001326,True,,2,0.027733500115573406
0,0,0,0,15,early,1,4,4,0.345205157995224,0.266133189201355,14.732155446957078,1.9964285714285717,22.02155113220215,0.7908260822296143,0,2,0.0101010100916028,0.0204081628471612,corrector,predictor,0.015254586469382048,0.010101010091602802,0.020408162847161293,2,2,4.0,0.04187712652456151,0.015254586469382048,4.062074829041274,0.028855444048531353,0.08162478171288967,2.260652095079422,1.2417673170566559,2.620271075516939,5.080020785331726,5.086570501327515,0.053182458641098794,1.230351355147273,3.8493212461471558,0.9623303115367889,0.16866209602551346,0.43811458325581437,1.2079788324852454,1.3458309925316876,1.6152834797619886,2.3851477289914196,0.011415338695393188,0.27414940428054074,0.3963474633101088,0.6590815288952563,True,,4,0.05451850173994899
0,0,0,0,16,early,3,6,4,0.2537075281143188,0.1757243275642395,10.15004364263985,1.9660714285714285,24.261159896850582,0.8528989553451538,1,3,0.0204081628471612,0.0309278350323438,corrector,predictor,0.02566799893975258,0.020408162847161293,0.030927835032343864,2,2,4.0,0.04319768126207011,0.02566799893975258,4.105496452988315,0.03185909928288311,0.09103949274867773,0.4621272059157491,1.2551902681589127,0.9329695254564285,4.504064917564392,4.472940802574158,0.048256540148161074,1.1008951631864794,3.6517856121063232,0.9129464030265808,0.15781010851135077,0.4134351013587934,1.1437922237800582,1.210448731549669,1.4660737243971118,2.1964308468183766,0.008776736618772318,0.20463774424507902,0.3739552978294047,0.5698163054557114,True,,4,0.05437879217788577
0,0,0,0,17,transition,8,9,2,0.0032476570922881,0.007856547832489,-0.3371909561655812,1.5589285714285714,45.339385986328125,0.9984013438224792,4,4,0.0416666641831398,0.0526315756142139,predictor,corrector,0.04714911989867687,0.0416666641831398,0.052631575614213943,1,1,2.0,0.023015719817558483,0.04714911989867687,2.099033810007148,0.019247033749707043,0.019592748139984906,0.15592088364064693,0.17407799325883389,0.15761631960049272,1.8342173099517822,1.7652204632759094,0.02030844514538345,0.8789559415313849,1.5945839285850525,0.7972919642925262,0.06814596300293502,0.1797668380038887,0.49868362372089914,0.9267934593889364,1.0384143343898902,1.3573311201069007,0.0007278594294073154,0.031487242089867584,0.16018625228791258,0.19094563494837286,True,,2,0.027863787952810526
0,0,0,0,18,transition,8,11,4,0.0230128355324268,0.0355075001716613,0.8623106854695846,1.8125,37.52920913696289,0.9905378222465516,4,5,0.0416666641831398,0.0638297870755195,predictor,corrector,0.05268990062177181,0.0416666641831398,0.06382978707551956,2,2,4.0,0.046797779973334105,0.05268990062177181,4.222771179849852,0.03945100260898471,0.07798284955788404,0.28580698231235147,0.6424533631652594,0.2774252877570689,3.567494034767151,3.3846636414527893,0.03956099351696856,0.8398307680689195,3.078181564807892,0.769545391201973,0.1319064404612053,0.34737914999775776,0.963015462959336,0.9321762150131563,1.1476489245497088,1.763285237511287,0.0023783706286578396,0.05074276842132509,0.31019652710944706,0.3585609249021143,True,,4,0.05422796308994293
0,0,0,0,19,transition,10,11,2,0.0085178762674331,0.0113729238510131,-0.1169279962245488,1.7053571428571428,46.34313583374024,0.9975641965866088,5,5,0.0526315756142139,0.0638297870755195,predictor,corrector,0.05823068134486675,0.052631575614213943,0.06382978707551956,1,1,2.0,0.023782060155775622,0.05823068134486675,2.1237373698427042,0.020203968859277666,0.020440344116650522,0.12988609867170453,0.15122533636167645,0.11980896815657616,1.7087777853012085,1.5999441146850586,0.019020567597777496,0.7977863843691304,1.4835976362228394,0.7417988181114197,0.06352849668446267,0.16738033122006146,0.46409985846462926,0.8422943134558156,0.9461461479914144,1.2428656752359821,0.00043254154614089866,0.01803438002946631,0.14879230516842484,0.16639414365175026,True,,2,0.029414914082735777
0,0,0,0,20,transition,10,13,4,0.0874988958239555,0.2325580716133117,7.534296143206954,1.9553571428571428,35.519222259521484,0.9739591479301452,5,6,0.0526315756142139,0.0752688199281692,predictor,corrector,0.06388999242335558,0.052631575614213943,0.07526881992816925,2,2,4.0,0.04837114402298001,0.06388999242335558,4.27331453986619,0.0412539636308793,0.0816316440468654,0.24066369468346238,0.5646907915361226,0.21410948154516518,3.3510082960128784,3.088100552558899,0.03731312765499993,0.7681473815385065,2.8637121319770813,0.7159280329942703,0.12322449161431237,0.3236843408527081,0.8964267672481243,0.8540587454978189,1.0545185947362146,1.627261021131631,0.0015120439968246597,0.031150458774727382,0.2878832571945328,0.3175216719724355,True,,4,0.05648108571767807
0,0,0,0,21,transition,12,13,2,0.016807509586215,0.0352044701576232,0.7020429379496327,1.7892857142857144,43.87326049804688,0.9954983592033386,6,6,0.0638297870755195,0.0752688199281692,predictor,corrector,0.0695493035018444,0.06382978707551956,0.07526881992816925,1,1,2.0,0.024589083867204396,0.0695493035018444,2.149577170023486,0.021049994771601632,0.02120025994372554,0.11077759601175785,0.13226375170052052,0.09430051338858902,1.6269921660423279,1.4767509698867798,0.018152274186323772,0.7369466003587334,1.380114495754242,0.690057247877121,0.05955570905895103,0.15616372376174797,0.43218662291259635,0.7783500352313606,0.8749580499341576,1.150980949085006,0.0003216232984029002,0.013068165196846218,0.1383330728738271,0.15107961477227042,True,,2,0.029043410904705524
0,0,0,0,22,transition,12,15,4,0.0958520621061325,0.2327310442924499,7.743970932831068,1.9642857142857144,35.08152389526367,0.9709159731864928,6,7,0.0638297870755195,0.0869565159082412,predictor,corrector,0.07533098571002483,0.06382978707551956,0.08695651590824127,2,2,4.0,0.05002891377709419,0.07533098571002483,4.326210610289703,0.0429710518947104,0.08494229408097453,0.20784740708768368,0.49955770559608936,0.1716711641056463,3.208339512348175,2.863841950893402,0.03579270743367432,0.7133889003056701,2.664562702178955,0.6661406755447388,0.11572958849904297,0.30224897765156983,0.8351615180873608,0.7933257813710388,0.9798451705235657,1.5127577109593566,0.0011819829367221623,0.023622306050868177,0.2676382531546177,0.2900785762687637,True,,4,0.05735512496903539
0,0,0,0,23,transition,14,15,2,0.0103998212143778,0.0189498662948608,0.12493921765948,1.7357142857142858,45.82858657836914,0.9972652196884156,7,7,0.0752688199281692,0.0869565159082412,predictor,corrector,0.08111266791820526,0.07526881992816925,0.08695651590824127,1,1,2.0,0.025439829909889796,0.08111266791820526,2.176633440266217,0.021921057123108767,0.02202776061312761,0.09706981107592583,0.11774593964219093,0.07737065071705729,1.570091724395752,1.3788408041000366,0.017535455482882427,0.6885086087378275,1.2844482064247131,0.6422241032123566,0.05606890167562382,0.14598027612535375,0.4028699174102964,0.7270420549305688,0.8169534293802988,1.0738430706652413,0.00027354964794964163,0.010710934732963792,0.12871837029042096,0.13915575537543512,True,,2,0.030663404148072004
0,0,0,0,24,transition,14,17,4,0.0679763704538345,0.1779514551162719,5.644768883868212,1.914285714285714,36.73564147949219,0.9804061651229858,7,8,0.0752688199281692,0.0989011004567146,predictor,corrector,0.0870207380503416,0.07526881992816925,0.09890110045671463,2,2,4.0,0.05177756941400941,0.0870207380503416,4.381627627986697,0.04470135996234603,0.08832642981724348,0.1841072427923791,0.4479055367410183,0.14290496980538592,3.1078076362609863,2.6819486021995544,0.03469288329732035,0.6686927540504579,2.4806583523750305,0.6201645880937576,0.10911263386857126,0.28275871853482343,0.7788903890098294,0.7431125046217089,0.916758589287961,1.4128902597629671,0.000997103742063966,0.01923476023827114,0.24906293897956702,0.26730059547577417,True,,4,0.05617311364039779
0,0,0,0,25,mid,16,17,2,0.0019887476228177,0.0023995637893676,-0.5090156626955693,1.3803571428571428,52.03316116333008,0.9994497299194336,8,8,0.0869565159082412,0.0989011004567146,predictor,corrector,0.09292880818247795,0.08695651590824127,0.09890110045671463,1,1,2.0,0.026337739504119613,0.09292880818247795,2.20499418772048,0.022780302839237265,0.022865652965265326,0.08703743171645328,0.10614980262471363,0.06553431908832863,1.5273268818855286,1.295959711074829,0.017063278858394752,0.6473468229430688,1.1962101459503174,0.5981050729751587,0.052949583236904275,0.1366842934534265,0.37592632264348996,0.6832331273215783,0.7669678375381005,1.006209866728164,0.00022827500095692473,0.008612628239171798,0.11984928959598867,0.12823364283420355,True,,2,0.029031032230705023
0,0,0,0,26,mid,16,19,4,0.0741801783442497,0.1418437957763672,4.864886787772267,1.9214285714285717,37.183143615722656,0.9758861064910888,8,9,0.0869565159082412,0.1111111044883728,predictor,corrector,0.09896745532751083,0.08695651590824127,0.1111111044883728,2,2,4.0,0.05362412038616105,0.09896745532751083,4.439750278815385,0.04641967003408354,0.09173169538553338,0.16626915597589687,0.4060037533636205,0.12254764081444591,3.030851900577545,2.525047481060028,0.033829012163305604,0.6300273819954838,2.311002790927887,0.5777506977319717,0.10315909589114222,0.2649292912560943,0.7271298494416717,0.6993574657233204,0.8611276610882725,1.3233282192738498,0.0008321825473423215,0.015485313336228334,0.23193246164013104,0.24658559242901704,True,,4,0.0575202708132565
0,0,0,0,27,mid,16,23,8,0.138179525732994,0.2037210464477539,8.034782737731877,1.9607142857142856,32.853057861328125,0.95223867893219,8,11,0.0869565159082412,0.1363636404275894,predictor,corrector,0.11131694726645947,0.08695651590824127,0.13636364042758942,4,4,8.0,0.111267018724794,0.11131694726645947,9.004696295647422,0.09633952272997703,0.3747584986704169,0.3068376221053768,1.4743524293298833,0.21906198145006783,5.987244248390198,4.804714262485504,0.06665972482167642,0.5972720042550159,4.320470303297043,0.5400587879121304,0.1962738339205877,0.49870675515138074,1.3628008158107894,0.7268861133539272,1.0293190345847203,1.8934130952441288,0.0030047182394775766,0.02693417394098939,0.4350517485691819,0.4589812042706937,True,,8,0.1048766691237688
0,0,0,0,28,mid,16,27,12,0.154834359884262,0.2143170237541198,8.717519779222657,1.969642857142857,31.28064346313477,0.945666491985321,8,13,0.0869565159082412,0.1627907007932663,predictor,corrector,0.12404504045844078,0.08695651590824127,0.1627907007932663,6,6,12.0,0.17342492696779668,0.12404504045844078,13.708386826346484,0.14988274201459717,0.8630832898634253,0.4289671524311416,3.0258735517854802,0.2998777327593416,8.892476618289948,6.870206147432327,0.09873503011185206,0.5662769257285662,6.071054458618164,0.505921204884847,0.28086666387039694,0.7058404759736685,1.9200513676973012,0.7484085594871112,1.1733823715903826,2.3875932633140153,0.00628123688475631,0.036060336418527,0.6133866827465728,0.6431657822803435,True,,12,0.15686714788898826
0,0,0,0,29,mid,16,31,16,0.1696051657199859,0.2228239178657531,9.300033225813618,1.975,29.84042930603028,0.9389804601669312,8,15,0.0869565159082412,0.1904761791229248,predictor,corrector,0.13717178255319595,0.08695651590824127,0.1904761791229248,8,8,16.0,0.2406838972086064,0.13717178255319595,18.566696773115794,0.2072406168008456,1.5707597452419577,0.536653642076999,4.939743320166599,0.370227740102564,11.75550752878189,8.740321308374405,0.13015795298918184,0.5366419828165799,7.597758889198303,0.47485993057489395,0.35809071966513095,0.8899338419090123,2.409485619748673,0.764574749492529,1.2964178717364103,2.815969649576071,0.010542633228762954,0.043546549616471045,0.7703185221485933,0.8033224385363015,True,,16,0.2184791211038828
0,0,0,0,30,mid,20,21,2,0.0006237923516891,0.0008904337882995,-0.5815132014024529,1.0946428571428573,56.12720489501953,0.9997541308403016,10,10,0.1111111044883728,0.123595505952835,predictor,corrector,0.11735330522060394,0.1111111044883728,0.12359550595283508,1,1,2.0,0.028289973732129298,0.11735330522060394,2.2660256330797024,0.024515275028534234,0.024574061972089112,0.07293242594460025,0.08894735953072086,0.05068115986068733,1.4698636531829834,1.1569526195526123,0.01636213661490292,0.5781516261066908,1.0395583510398865,0.5197791755199432,0.04754888714609951,0.12031797171889157,0.3282296419268689,0.6093383766378874,0.6821074612106794,0.8900191314186567,0.00016198055137472706,0.005694750157830328,0.10411781565536338,0.10965058526181898,True,,2,0.02932420466095209
0,0,0,0,31,mid,20,23,4,0.0693028420209884,0.1045234203338623,3.781466978205271,1.894642857142857,37.977027893066406,0.9759637713432312,10,11,0.1111111044883728,0.1363636404275894,predictor,corrector,0.1236664392054081,0.1111111044883728,0.13636364042758942,2,2,4.0,0.05764289833863294,0.1236664392054081,4.564946016832037,0.049919852695893496,0.09870515402872115,0.14056846612947993,0.34322953602531925,0.09651434063562192,2.924350619316101,2.2568553686141968,0.0325018452338869,0.5634013198294324,2.009467512369156,0.502366878092289,0.09278587060496157,0.23344859647080252,0.6353420989446337,0.6236853452005071,0.7643480710663481,1.1662415735401792,0.0006032033573963762,0.01044104397636546,0.201549954594312,0.21138779521328108,True,,4,0.056089155841618776
0,0,0,0,32,mid,20,27,8,0.0840802937746048,0.1142994165420532,4.396911509317468,1.917857142857143,36.12177276611328,0.9704658389091492,10,13,0.1111111044883728,0.1627907007932663,predictor,corrector,0.13658383302390575,0.1111111044883728,0.1627907007932663,4,4,8.0,0.11980080658163562,0.13658383302390575,9.268636547531099,0.10346307198051363,0.4030886181863025,0.2626979964552447,1.2686934806988575,0.17733009194489568,5.794622421264648,4.29779988527298,0.06419552044579092,0.5347907393776935,3.760051667690277,0.47000645846128464,0.17699707047649924,0.44020068721481864,1.192211020752874,0.6475922894084019,0.9107959061467212,1.6628062396847767,0.0022328224570471217,0.018578604802081657,0.3782379892260749,0.3945837715711094,True,,8,0.11114478670060635
0,0,0,0,33,mid,24,25,2,0.000599782099016,0.0009536743164062,-0.5804702005350806,1.0982142857142858,57.13159942626953,0.9997612833976746,12,12,0.1363636404275894,0.1494252830743789,predictor,corrector,0.1428944617509842,0.13636364042758942,0.14942528307437897,1,1,2.0,0.03048026281329042,0.1428944617509842,2.3335704120478464,0.026311134570278227,0.026350104832090437,0.06307590249343775,0.07708518448635004,0.04197836358798668,1.4315757751464844,1.0397326350212097,0.01584260836417715,0.519636249864184,0.9053072929382324,0.4526536464691162,0.04300182715232412,0.1063733376580004,0.2874347962456469,0.546795468652331,0.6101669791580072,0.7912284377456538,0.0001233426863846189,0.004030491566557348,0.09065407198020786,0.0945612208603806,True,,2,0.03020825795829296
0,0,0,0,34,mid,24,27,4,0.068912535905838,0.1070890426635742,3.838122055413725,1.8964285714285716,38.053688049316406,0.9756134748458862,12,13,0.1363636404275894,0.1627907007932663,predictor,corrector,0.1495012268424034,0.13636364042758942,0.1627907007932663,2,2,4.0,0.06215790824300269,0.1495012268424034,4.703690530699061,0.053543219284620136,0.10591692815069109,0.12212953032576479,0.2993265861587133,0.08081575130927376,2.8507559299468994,2.0279600620269775,0.03149180583895404,0.5063932700243668,1.7505841553211212,0.4376460388302803,0.08400933049858768,0.20655022137106616,0.5566670524352904,0.5589107946840005,0.681451685556479,1.0315685166207031,0.0004689967452603905,0.00752885324057475,0.1755274122773725,0.18258726877268688,True,,4,0.05345569085329771
